run_id,run_label,order_num,conveyor,replication
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,8,1,2
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,3,1,2
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,2,2,2
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,9,2,2
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,1,2,2
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,7,3,2
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,10,3,2
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,6,3,2
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,5,4,2
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,11,4,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,4,1,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,8,1,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,3,1,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,2,2,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,9,2,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,1,2,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,7,3,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,10,3,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,6,3,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,5,4,2
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,11,4,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,4,1,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,8,1,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,3,1,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,2,2,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,9,2,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,1,2,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,7,3,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,10,3,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,6,3,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,5,4,2
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,11,4,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,4,1,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,8,1,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,3,1,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,2,2,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,9,2,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,1,2,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,7,3,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,10,3,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,6,3,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,5,4,2
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,11,4,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,5,1,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,3,1,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,9,1,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,8,2,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,2,2,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,11,2,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,1,3,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,4,3,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,7,4,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,6,4,2
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,10,4,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,5,1,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,3,1,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,9,1,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,8,2,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,2,2,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,11,2,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,1,3,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,4,3,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,7,4,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,6,4,2
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,10,4,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,5,1,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,3,1,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,9,1,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,8,2,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,2,2,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,11,2,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,1,3,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,4,3,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,7,4,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,6,4,2
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,10,4,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,5,1,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,3,1,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,9,1,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,8,2,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,2,2,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,11,2,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,1,3,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,4,3,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,7,4,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,6,4,2
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,10,4,2
1,run_1_fifo_all_fifo_fixed,1,1,3
1,run_1_fifo_all_fifo_fixed,2,2,3
1,run_1_fifo_all_fifo_fixed,3,3,3
1,run_1_fifo_all_fifo_fixed,4,4,3
1,run_1_fifo_all_fifo_fixed,5,1,3
1,run_1_fifo_all_fifo_fixed,6,2,3
1,run_1_fifo_all_fifo_fixed,7,3,3
1,run_1_fifo_all_fifo_fixed,8,4,3
1,run_1_fifo_all_fifo_fixed,9,1,3
1,run_1_fifo_all_fifo_fixed,10,2,3
1,run_1_fifo_all_fifo_fixed,11,3,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,7,1,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,10,1,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,3,1,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,1,2,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,9,2,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,5,2,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,2,3,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,4,3,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,6,3,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,8,4,3
2,run_2_algorithm1_load_balance_smart_active_need_fixed,11,4,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,7,1,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,10,1,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,3,1,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,1,2,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,9,2,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,5,2,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,2,3,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,4,3,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,6,3,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,8,4,3
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,11,4,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,7,1,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,10,1,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,3,1,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,1,2,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,9,2,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,5,2,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,2,3,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,4,3,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,6,3,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,8,4,3
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,11,4,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,7,1,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,10,1,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,3,1,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,1,2,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,9,2,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,5,2,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,2,3,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,4,3,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,6,3,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,8,4,3
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,11,4,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,3,1,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,5,1,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,6,1,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,4,1,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,11,1,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,9,1,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,1,2,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,2,2,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,8,3,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,10,3,3
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,7,4,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,3,1,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,5,1,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,6,1,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,4,1,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,11,1,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,9,1,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,1,2,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,2,2,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,8,3,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,10,3,3
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,7,4,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,3,1,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,5,1,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,6,1,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,4,1,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,11,1,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,9,1,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,1,2,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,2,2,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,8,3,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,10,3,3
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,7,4,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,3,1,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,5,1,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,6,1,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,4,1,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,11,1,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,9,1,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,1,2,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,2,2,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,8,3,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,10,3,3
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,7,4,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,1,1,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,2,1,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,5,1,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,10,2,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,4,2,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,9,2,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,11,3,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,7,3,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,6,4,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,3,4,3
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,8,4,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,1,1,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,2,1,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,5,1,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,10,2,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,4,2,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,9,2,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,11,3,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,7,3,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,6,4,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,3,4,3
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,8,4,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,1,1,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,2,1,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,5,1,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,10,2,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,4,2,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,9,2,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,11,3,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,7,3,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,6,4,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,3,4,3
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,8,4,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,1,1,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,2,1,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,5,1,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,10,2,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,4,2,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,9,2,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,11,3,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,7,3,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,6,4,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,3,4,3
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,8,4,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,8,1,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,7,1,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,5,1,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,10,2,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,9,2,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,6,2,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,1,3,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,11,3,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,3,3,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,2,4,3
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,4,4,3
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,8,1,3
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,7,1,3
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,5,1,3
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,10,2,3
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,9,2,3
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,6,2,3
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,1,3,3
