run_id,run_label,order_sequencing,tote_sequencing,item_sequencing,total_time,avg_order_time,num_orders,total_orders_expected,all_orders_completed,flawed_run,tote_sequence,item_sequence,item_sequence_length,replication
5,run_5_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,67.5,48.75,2,11,False,True,[8],"[6, 6, 4, 4, 4, 5, 6, 6, 6, 1, 1, 6, 0, 0, 4, 4, 4, 3]",18,15
6,run_6_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,30.0,30.0,1,11,False,True,[8],"[6, 6, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 6, 6]",14,15
7,run_7_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,67.5,48.75,2,11,False,True,[8],"[6, 6, 4, 4, 4, 5, 6, 6, 6, 1, 1, 6, 0, 0, 4, 4, 4, 3]",18,15
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,30.0,30.0,1,11,False,True,[8],"[6, 6, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 6, 6]",14,15
9,run_9_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,236.25,149.3181818181818,11,11,True,False,"[8, 9, 0, 4, 6, 10, 5, 7, 12, 2, 3]","[6, 6, 4, 4, 4, 5, 6, 6, 6, 1, 1, 6, 0, 0, 4, 4, 4, 3, 3, 3, 6, 6, 6, 2, 2, 5, 5, 5, 6, 5, 5, 5, 3, 2, 2, 2, 6, 1, 1, 4, 4, 4, 4, 1, 5, 5, 6, 2, 2, 2, 1, 1, 1, 1, 1, 3, 0]",57,15
10,run_10_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,236.25,150.6818181818182,11,11,True,False,"[8, 9, 0, 4, 6, 10, 5, 7, 12, 2, 3]","[6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 3, 3, 3, 1, 1, 0, 0, 2, 2, 5, 5, 5, 2, 2, 2, 6, 5, 5, 5, 3, 6, 1, 1, 4, 4, 4, 4, 1, 5, 5, 6, 2, 2, 2, 1, 1, 1, 1, 1, 3, 0]",57,15
11,run_11_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,240.0,148.63636363636363,11,11,True,False,"[8, 9, 0, 6, 4, 10, 7, 3, 5, 12, 2]","[6, 6, 4, 4, 4, 5, 6, 6, 6, 1, 1, 6, 0, 0, 4, 4, 4, 3, 3, 3, 6, 6, 6, 2, 2, 5, 5, 5, 6, 5, 5, 5, 3, 2, 2, 2, 4, 4, 4, 6, 1, 1, 4, 1, 5, 5, 6, 1, 1, 1, 0, 2, 2, 2, 1, 1, 3]",57,15
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,240.0,150.0,11,11,True,False,"[8, 9, 0, 6, 4, 10, 7, 3, 5, 12, 2]","[6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 3, 3, 3, 1, 1, 0, 0, 2, 2, 5, 5, 5, 2, 2, 2, 6, 5, 5, 5, 3, 4, 4, 4, 6, 1, 1, 4, 1, 5, 5, 6, 1, 1, 1, 0, 2, 2, 2, 1, 1, 3]",57,15
13,run_13_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,345.0,253.97727272727272,11,11,True,False,"[8, 0, 5, 6, 4, 7, 9, 12, 2, 10, 3]","[6, 6, 4, 4, 4, 5, 6, 6, 6, 1, 1, 6, 0, 0, 4, 4, 4, 3, 3, 3, 6, 6, 6, 6, 5, 5, 5, 3, 2, 2, 2, 2, 2, 2, 4, 4, 4, 6, 1, 1, 1, 1, 1, 2, 2, 5, 5, 5, 1, 1, 3, 4, 1, 5, 5, 6, 0]",57,15
14,run_14_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,311.25,212.38636363636363,11,11,True,False,"[8, 0, 5, 6, 4, 9, 7, 10, 12, 2, 3]","[6, 6, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 3, 3, 3, 6, 6, 6, 5, 1, 1, 0, 0, 2, 2, 2, 6, 5, 5, 5, 3, 2, 2, 2, 4, 4, 4, 1, 1, 6, 2, 2, 5, 5, 5, 1, 1, 1, 4, 1, 5, 5, 6, 1, 1, 3, 0]",57,15
15,run_15_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,345.0,236.25,11,11,True,False,"[8, 0, 6, 4, 7, 5, 3, 12, 2, 9, 10]","[6, 6, 4, 4, 4, 5, 6, 6, 6, 1, 1, 6, 0, 0, 4, 4, 4, 3, 3, 3, 6, 6, 6, 6, 5, 5, 5, 3, 2, 2, 2, 4, 4, 4, 6, 1, 1, 1, 1, 1, 2, 2, 2, 0, 1, 1, 3, 2, 2, 5, 5, 5, 4, 1, 5, 5, 6]",57,15
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,303.75,194.3181818181818,11,11,True,False,"[8, 0, 6, 4, 5, 7, 3, 12, 2, 9, 10]","[6, 6, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 3, 3, 3, 6, 6, 6, 5, 1, 1, 0, 0, 2, 2, 2, 6, 5, 5, 5, 3, 4, 4, 4, 1, 1, 6, 2, 2, 2, 1, 1, 1, 0, 1, 1, 3, 2, 2, 5, 5, 5, 5, 5, 6, 4, 1]",57,15
17,run_17_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,232.5,147.95454545454547,11,11,True,False,"[8, 9, 10, 0, 4, 6, 7, 5, 12, 2, 3]","[6, 6, 4, 4, 4, 5, 6, 6, 6, 1, 1, 6, 0, 0, 4, 4, 4, 3, 3, 3, 6, 6, 6, 2, 2, 5, 5, 5, 4, 1, 5, 5, 6, 6, 5, 5, 5, 3, 2, 2, 2, 6, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 3, 0]",57,15
18,run_18_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,232.5,146.5909090909091,11,11,True,False,"[8, 9, 10, 0, 4, 6, 7, 5, 12, 2, 3]","[6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 3, 3, 3, 1, 1, 0, 0, 2, 2, 5, 5, 5, 4, 1, 5, 5, 6, 2, 2, 2, 6, 5, 5, 5, 3, 6, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 3, 0]",57,15
19,run_19_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,288.75,190.9090909090909,11,11,True,False,"[8, 9, 0, 6, 10, 4, 2, 5, 12, 7, 3]","[6, 6, 4, 4, 4, 5, 6, 6, 6, 1, 1, 6, 0, 0, 4, 4, 4, 3, 3, 3, 6, 6, 6, 2, 2, 5, 5, 5, 6, 5, 5, 5, 3, 2, 2, 2, 4, 4, 4, 4, 1, 5, 5, 6, 6, 1, 1, 3, 2, 2, 2, 1, 1, 1, 1, 1, 0]",57,15
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,270.0,176.5909090909091,11,11,True,False,"[8, 9, 0, 6, 10, 4, 2, 5, 12, 7, 3]","[6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 3, 3, 3, 1, 1, 0, 0, 2, 2, 5, 5, 5, 2, 2, 2, 6, 5, 5, 5, 3, 4, 4, 4, 4, 1, 5, 5, 6, 6, 1, 1, 3, 2, 2, 2, 1, 1, 1, 1, 1, 0]",57,15
1,run_1_fifo_all_fifo_fixed,fifo_all,fifo,fixed,52.5,52.5,1,11,False,True,"[0, 2]","[2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 3, 3]",15,16
2,run_2_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,322.5,219.88636363636363,11,11,True,False,"[0, 10, 6, 8, 2, 5, 7, 12, 11, 9]","[2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 3, 3, 0, 0, 1, 1, 1, 6, 6, 6, 4, 5, 5, 5, 0, 0, 4, 4, 6, 6, 3, 3, 3, 4, 2, 3, 3, 3, 6, 6, 1, 1, 1, 3, 6, 5, 5, 1, 5, 5, 3, 3, 5, 5, 2, 3]",59,16
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,243.75,169.4318181818182,11,11,True,False,"[0, 8, 2, 10, 6, 5, 7, 12, 11, 9]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 4, 4, 6, 6, 3, 3, 3, 1, 1, 1, 3, 3, 0, 0, 6, 6, 6, 5, 5, 5, 4, 0, 0, 4, 2, 3, 3, 3, 6, 6, 1, 1, 1, 3, 6, 5, 5, 1, 5, 5, 3, 3, 3, 5, 5, 2]",59,16
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,255.0,169.77272727272728,11,11,True,False,"[0, 10, 8, 2, 6, 5, 7, 12, 11, 9]","[2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 3, 3, 0, 0, 1, 1, 1, 4, 4, 6, 6, 3, 3, 3, 6, 6, 6, 4, 5, 5, 5, 0, 0, 4, 2, 3, 3, 3, 6, 6, 1, 1, 1, 3, 6, 5, 5, 1, 5, 5, 3, 3, 5, 5, 2, 3]",59,16
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,243.75,169.4318181818182,11,11,True,False,"[0, 8, 2, 10, 6, 5, 7, 12, 11, 9]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 4, 4, 6, 6, 3, 3, 3, 1, 1, 1, 3, 3, 0, 0, 6, 6, 6, 5, 5, 5, 4, 0, 0, 4, 2, 3, 3, 3, 6, 6, 1, 1, 1, 3, 6, 5, 5, 1, 5, 5, 3, 3, 3, 5, 5, 2]",59,16
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,0.0,0.0,0,11,False,True,"[0, 2, 5]","[2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 3, 3, 3, 4]",17,16
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,386.25,290.625,6,11,False,True,"[0, 2, 5, 9, 7, 12, 6]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 4, 2, 6, 6, 5, 5, 2, 3, 6, 5, 5, 1, 1, 1, 3, 1, 5, 5, 6, 6, 6, 4, 5, 5, 5, 0]",45,16
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,273.75,273.75,1,11,False,True,"[0, 9]","[2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 5, 5, 2, 3]",17,16
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,116.25,116.25,1,11,False,True,"[0, 9]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 5, 5, 2, 3]",17,16
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,142.5,101.25,3,11,False,True,"[6, 10, 5, 0]","[6, 6, 6, 4, 5, 5, 5, 0, 0, 3, 3, 0, 0, 1, 1, 1, 4, 2, 3, 3, 3, 6, 6, 2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1]",35,16
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,236.25,135.9375,4,11,False,True,"[6, 10, 5, 7, 0]","[5, 5, 5, 0, 0, 6, 6, 6, 4, 1, 1, 1, 3, 3, 0, 0, 6, 6, 4, 2, 3, 3, 3, 1, 1, 1, 3, 6, 5, 5, 2, 2, 2, 3, 3, 3, 0, 1, 1]",39,16
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,142.5,101.25,3,11,False,True,"[6, 10, 5, 0]","[6, 6, 6, 4, 5, 5, 5, 0, 0, 3, 3, 0, 0, 1, 1, 1, 4, 2, 3, 3, 3, 6, 6, 2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1]",35,16
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,330.0,219.20454545454547,11,11,True,False,"[6, 10, 5, 8, 0, 12, 9, 2, 11, 7]","[5, 5, 5, 0, 0, 6, 6, 6, 4, 1, 1, 1, 3, 3, 0, 0, 6, 6, 4, 2, 3, 3, 3, 6, 6, 4, 4, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 1, 5, 5, 3, 5, 5, 2, 3, 3, 3, 3, 3, 1, 1, 1, 3, 6, 5, 5]",59,16
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,393.75,393.75,1,11,False,True,"[0, 8, 2, 5]","[2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 4, 4, 6, 6, 3, 3, 3, 4]",21,16
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,401.25,318.75,2,11,False,True,"[0, 8, 2, 5]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 4, 4, 6, 6, 3, 3, 3, 6, 6, 3, 3, 3, 4]",26,16
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,393.75,393.75,1,11,False,True,"[0, 8, 2, 6]","[2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 4, 4, 6, 6, 3, 3, 3, 6]",21,16
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,236.25,236.25,1,11,False,True,"[0, 8, 2, 6]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 4, 4, 6, 6, 3, 3, 3, 0, 0, 5, 5, 5, 6]",26,16
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,0.0,0.0,0,11,False,True,"[0, 5]","[2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 4]",14,16
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,191.25,191.25,1,11,False,True,"[0, 5]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 6, 6, 3, 3, 3, 4]",19,16
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,0.0,0.0,0,11,False,True,"[0, 5]","[2, 2, 2, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 4]",14,16
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,191.25,191.25,1,11,False,True,"[0, 5]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 6, 6, 3, 3, 3, 4]",19,16
1,run_1_fifo_all_fifo_fixed,fifo_all,fifo,fixed,52.5,52.5,1,11,False,True,"[0, 4, 5]","[3, 3, 3, 5, 5, 5, 0, 0, 0, 1, 1, 4, 2, 2, 2, 5, 5, 1, 1, 4, 4, 4]",22,17
2,run_2_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,183.75,138.75,11,11,True,False,"[5, 0, 6, 10, 4, 9, 8]","[2, 2, 2, 5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 3, 1, 1, 3, 3, 3, 5, 5, 5, 0, 0, 0, 3, 3, 2, 2, 1, 1, 4, 1, 3, 5, 5]",36,17
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,191.25,143.86363636363637,11,11,True,False,"[5, 0, 6, 10, 4, 9, 8]","[1, 1, 4, 4, 4, 6, 6, 6, 1, 1, 2, 2, 2, 5, 5, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 3, 3, 2, 2, 1, 1, 4, 1, 3, 5, 5]",36,17
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,183.75,138.75,11,11,True,False,"[5, 0, 6, 10, 4, 9, 8]","[2, 2, 2, 5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 3, 1, 1, 3, 3, 3, 5, 5, 5, 0, 0, 0, 3, 3, 2, 2, 1, 1, 4, 1, 3, 5, 5]",36,17
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,191.25,143.86363636363637,11,11,True,False,"[5, 0, 6, 10, 4, 9, 8]","[1, 1, 4, 4, 4, 6, 6, 6, 1, 1, 2, 2, 2, 5, 5, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 3, 3, 2, 2, 1, 1, 4, 1, 3, 5, 5]",36,17
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,307.5,245.45454545454547,11,11,True,False,"[5, 0, 6, 9, 4, 8, 10]","[2, 2, 2, 5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 3, 1, 1, 3, 3, 3, 5, 5, 5, 0, 0, 0, 3, 3, 1, 3, 1, 1, 4, 5, 5, 2, 2]",36,17
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,315.0,227.04545454545453,11,11,True,False,"[5, 0, 6, 9, 4, 8, 10]","[5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 3, 3, 1, 3, 1, 1, 4, 5, 5, 2, 2]",36,17
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,307.5,245.45454545454547,11,11,True,False,"[5, 0, 6, 9, 4, 8, 10]","[2, 2, 2, 5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 3, 1, 1, 3, 3, 3, 5, 5, 5, 0, 0, 0, 3, 3, 1, 3, 1, 1, 4, 5, 5, 2, 2]",36,17
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,315.0,227.04545454545453,11,11,True,False,"[5, 0, 6, 9, 4, 8, 10]","[5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 3, 3, 1, 3, 1, 1, 4, 5, 5, 2, 2]",36,17
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,153.75,98.86363636363636,11,11,True,False,"[5, 4, 6, 8, 9, 0, 10]","[2, 2, 2, 5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 3, 1, 1, 1, 1, 4, 3, 3, 5, 5, 1, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 2, 2]",36,17
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,153.75,98.1818181818182,11,11,True,False,"[5, 4, 6, 8, 9, 0, 10]","[2, 2, 2, 1, 1, 4, 4, 4, 6, 6, 6, 1, 1, 5, 5, 3, 1, 1, 4, 3, 3, 5, 5, 1, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 2, 2]",36,17
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,153.75,99.88636363636364,11,11,True,False,"[5, 6, 4, 9, 0, 8, 10]","[2, 2, 2, 5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 3, 1, 1, 3, 3, 1, 1, 4, 1, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 5, 5, 2, 2]",36,17
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,153.75,99.20454545454544,11,11,True,False,"[5, 6, 4, 9, 0, 8, 10]","[2, 2, 2, 1, 1, 4, 4, 4, 6, 6, 6, 1, 1, 5, 5, 3, 3, 3, 1, 1, 4, 1, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 5, 5, 2, 2]",36,17
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,78.75,78.75,1,11,False,True,[5],"[2, 2, 2, 5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 3, 1, 1]",16,17
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,56.25,56.25,1,11,False,True,[5],"[2, 2, 2, 5, 5, 1, 1, 3, 1, 1, 4, 4, 4, 6, 6, 6]",16,17
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,161.25,118.63636363636364,11,11,True,False,"[0, 5, 6, 10, 8, 4, 9]","[3, 3, 3, 5, 5, 5, 0, 0, 0, 2, 2, 2, 5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 3, 1, 1, 3, 3, 2, 2, 5, 5, 1, 1, 4, 1, 3]",36,17
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,153.75,116.9318181818182,11,11,True,False,"[0, 5, 6, 10, 8, 9, 4]","[3, 3, 3, 5, 5, 5, 0, 0, 0, 2, 2, 2, 5, 5, 1, 1, 3, 1, 1, 4, 4, 4, 6, 6, 6, 3, 3, 2, 2, 5, 5, 3, 1, 1, 1, 4]",36,17
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,161.25,106.02272727272728,11,11,True,False,"[5, 6, 9, 0, 4, 10, 8]","[2, 2, 2, 5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 3, 1, 1, 3, 3, 1, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 1, 1, 4, 2, 2, 5, 5]",36,17
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,153.75,95.79545454545456,11,11,True,False,"[5, 6, 4, 9, 0, 8, 10]","[1, 1, 3, 1, 1, 4, 4, 4, 6, 6, 6, 2, 2, 2, 5, 5, 3, 3, 4, 1, 1, 1, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 5, 5, 2, 2]",36,17
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,161.25,106.02272727272728,11,11,True,False,"[5, 6, 9, 0, 4, 10, 8]","[2, 2, 2, 5, 5, 1, 1, 4, 4, 4, 6, 6, 6, 3, 1, 1, 3, 3, 1, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 1, 1, 4, 2, 2, 5, 5]",36,17
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,161.25,100.22727272727272,11,11,True,False,"[5, 6, 9, 0, 4, 10, 8]","[1, 1, 3, 1, 1, 4, 4, 4, 6, 6, 6, 2, 2, 2, 5, 5, 3, 3, 1, 3, 3, 3, 3, 5, 5, 5, 0, 0, 0, 4, 1, 1, 2, 2, 5, 5]",36,17
1,run_1_fifo_all_fifo_fixed,fifo_all,fifo,fixed,33.75,33.75,1,11,False,True,"[1, 2]","[6, 6, 4, 4, 5, 4, 4, 4, 0, 2, 2, 2, 6, 6, 2, 2]",16,18
2,run_2_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,52.5,52.5,1,11,False,True,[2],"[4, 4, 5, 4, 4, 4, 0, 2, 2, 2, 6, 6, 2, 2, 5, 0, 0]",17,18
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,90.0,90.0,1,11,False,True,[2],"[2, 2, 2, 6, 6, 2, 2, 4, 4, 5, 4, 4, 4, 0, 5, 0, 0]",17,18
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,191.25,133.125,4,11,False,True,"[12, 2]","[4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 4, 4, 5, 4, 4, 4, 0, 2, 2, 2, 6, 6, 2, 2, 5, 0, 0, 3]",33,18
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,225.0,143.4375,4,11,False,True,"[12, 2]","[4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 2, 2, 2, 6, 6, 2, 2, 4, 4, 5, 4, 4, 4, 0, 5, 0, 0, 3]",33,18
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,0.0,0.0,0,11,False,True,[2],"[4, 4, 5, 4, 4, 4, 0, 2, 2, 2, 6, 6, 2, 2, 5]",15,18
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,0.0,0.0,0,11,False,True,[2],"[2, 2, 2, 2, 2, 6, 6, 4, 4, 5, 4, 4, 4, 0, 5]",15,18
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,0.0,0.0,0,11,False,True,[2],"[4, 4, 5, 4, 4, 4, 0, 2, 2, 2, 6, 6, 2, 2, 5]",15,18
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,0.0,0.0,0,11,False,True,[2],"[2, 2, 2, 2, 2, 6, 6, 4, 4, 5, 4, 4, 4, 0, 5]",15,18
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,270.0,167.72727272727272,11,11,True,False,"[2, 12, 4, 13, 7, 1, 8]","[4, 4, 5, 4, 4, 4, 0, 2, 2, 2, 6, 6, 2, 2, 5, 0, 0, 3, 4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 1, 1, 1, 5, 2, 2, 1, 0, 6, 6, 0, 0]",45,18
